Entry,Entry_species,Species,Population,Date,ID,Flower_No.,Genotype,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Size category,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,seeds,weight,Avg.weight,Unnamed: 28,Unnamed: 29,Area,NET ID,No. flowers,Unnamed: 33,NO.,Group,Unnamed: 36,Unnamed: 37,ID.2,Size,No. flowers.1,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,ID.3,Unnamed: 47,Size.1,No. flowers.2,Location,Unnamed: 51,Unnamed: 52,Unnamed: 53,ID.4,Unnamed: 55,Size.2,No. flowers.3,Location.1,Unnamed: 59,Yer-BASECAMP,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,ID.5,Unnamed: 70,Size.3,No. flowers.4,Location.2,Unnamed: 74,Unnamed: 75,Location.3,ID.6,Unnamed: 78,Size.4,No. flowers.5,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Area.1,NET ID.1,Tag,No. of flowers,Unnamed: 91,Area.2,NET ID.2,Tag.1,No. of flowers.1
454,278,I.petrana,YER,2023-03-28,911,4,YER_911.4,59.7,56.4,1.0585106382978724,3367.08,33.6708,M,29.0,13.5,10.9,911,,,,,,,1.0,7.0,210.1,30.014285714285712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,137,I.petrana,YER,2023-03-19,168,2,YER_168.2,63.4,53.2,1.1917293233082706,3372.88,33.7288,M,26.8,9.9,8.3,168,,,,,,,1.0,40.0,1338.9,33.472500000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,20,I.petrana,YER,2023-03-09,15,2,YER_15.2,59.8,56.6,1.0565371024734982,3384.68,33.8468,M,26.4,10.2,8.4,15,,,,,,,1.0,22.0,637.6,28.981818181818184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,21,I.petrana,YER,2023-03-09,15,3,YER_15.3,55.9,60.9,0.9178981937602627,3404.31,34.043099999999995,M,29.3,12.8,12.6,15,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,224,I.petrana,YER,2023-03-22,195,4,YER_195.4,61.7,55.6,1.1097122302158273,3430.5200000000004,34.3052,M,30.8,14.4,11.1,195,,,,,,,1.0,17.0,618.4,36.37647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,152,I.petrana,YER,2023-03-19,39,3,YER_39.3,57.4,59.8,0.959866220735786,3432.5199999999995,34.325199999999995,M,22.9,13.7,12.5,39,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,208,I.petrana,YER,2023-03-22,53,2,YER_53.2,56.9,60.4,0.9420529801324503,3436.7599999999998,34.367599999999996,M,34.5,15.0,12,53,,,,,,,1.0,33.0,1100.1,33.336363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,52,I.petrana,YER,2023-03-16,918,2,YER_918.2,62.8,54.9,1.1438979963570128,3447.72,34.477199999999996,M,30.3,12.4,9.6,918,,,,,,,1.0,41.0,1157.6,28.23414634146341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,5,I.petrana,YER,2023-03-09,237,1,YER_237.1,61.9,62.1,0.9967793880837359,3843.99,38.439899999999994,L,27.8,10.7,6.7,237,24.0,8.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,132,I.petrana,YER,2023-03-19,10,1,YER_10.1,62.7,59.0,1.0627118644067797,3699.3,36.993,L,30.7,16.0,12.8,10,10.0,4.0,6.0,4.0,2.0,6.0,1.0,38.0,1504.1,39.58157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,15,I.petrana,YER,2023-03-09,181,1,YER_181.1,65.2,66.4,0.9819277108433735,4329.280000000001,43.29280000000001,L,35.2,8.9,8.5,181,9.0,3.0,6.0,3.0,5.0,8.0,1.0,44.0,981.1,22.297727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,186,I.petrana,YER,2023-03-19,143,1,YER_143.1,56.0,61.8,0.9061488673139159,3460.7999999999997,34.608,L,26.8,11.9,9.2,143,8.0,5.0,3.0,3.0,3.0,6.0,1.0,15.0,421.5,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,3,I.petrana,YER,2023-03-09,127,1,YER_127.1,60.5,59.3,1.0202360876897134,3587.6499999999996,35.8765,L,29.0,9.9,7.1,127,8.0,4.0,4.0,2.0,1.0,3.0,1.0,28.0,838.3,29.939285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,I.petrana,YER,2023-03-09,128,1,YER_128.1,67.4,55.8,1.2078853046594984,3760.92,37.6092,L,30.9,13.8,8.9,128,8.0,5.0,3.0,5.0,3.0,8.0,1.0,64.0,2359.8,36.871875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,9,I.petrana,YER,2023-03-09,54,1,YER_54.1,71.5,60.6,1.1798679867986799,4332.900000000001,43.32900000000001,L,29.6,13.0,8,54,8.0,3.0,5.0,2.0,2.0,4.0,1.0,44.0,1318.6,29.968181818181815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,98,I.petrana,YER,2023-03-16,79,1,YER_79.1,63.3,58.7,1.078364565587734,3715.71,37.1571,L,29.5,14.5,9.4,79,7.0,5.0,2.0,4.0,1.0,5.0,1.0,26.0,961.7,36.98846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,102,I.petrana,YER,2023-03-16,80,1,YER_80.1,62.9,59.8,1.0518394648829432,3761.4199999999996,37.6142,L,27.9,15.3,9.3,80,7.0,3.0,4.0,3.0,2.0,5.0,1.0,34.0,908.8,26.72941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,40,I.petrana,YER,2023-03-16,88,1,YER_88.1,64.4,63.5,1.0141732283464568,4089.4000000000005,40.894,L,29.5,12.8,7.8,88,7.0,4.0,3.0,3.0,3.0,6.0,1.0,41.0,941.9,22.973170731707317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,107,I.petrana,YER,2023-03-16,195,1,YER_195.1,65.3,58.2,1.1219931271477661,3800.46,38.004599999999996,L,32.5,15.6,13.4,195,6.0,6.0,0.0,5.0,0.0,5.0,1.0,34.0,1013.3,29.802941176470586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,112,I.petrana,YER,2023-03-16,185,1,YER_185.1,58.5,67.1,0.8718330849478391,3925.3499999999995,39.253499999999995,L,27.2,15.3,8,185,6.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,150,I.petrana,YER,2023-03-19,39,1,YER_39.1,76.8,81.8,0.9388753056234719,6282.24,62.822399999999995,L,36.1,17.0,11.4,39,6.0,3.0,3.0,1.0,3.0,4.0,1.0,59.0,3166.2,53.664406779661014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,23,I.petrana,YER,2023-03-09,21,1,YER_21.1,57.7,63.6,0.9072327044025158,3669.7200000000003,36.6972,L,26.5,10.7,8,21,5.0,2.0,3.0,2.0,0.0,2.0,1.0,39.0,1085.2,27.825641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,7,I.petrana,YER,2023-03-09,83,1,YER_83.1,66.2,59.0,1.1220338983050848,3905.8,39.058,L,30.4,12.0,8.5,83,5.0,2.0,3.0,1.0,3.0,4.0,1.0,41.0,1078.2,26.297560975609755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,153,I.petrana,YER,2023-03-19,40,1,YER_40.1,61.9,64.2,0.9641744548286604,3973.98,39.739799999999995,L,30.4,16.2,9.1,40,5.0,4.0,1.0,3.0,1.0,4.0,1.0,63.0,1256.8,19.94920634920635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,35,I.petrana,YER,2023-03-16,82,1,YER_82.1,67.2,61.4,1.0944625407166124,4126.08,41.2608,L,31.2,15.6,6.7,82,5.0,4.0,1.0,4.0,1.0,5.0,1.0,7.0,245.6,35.08571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,30,I.petrana,YER,2023-03-16,26,1,YER_26.1,62.1,69.0,0.9,4284.900000000001,42.849000000000004,L,29.2,14.1,7.3,26,5.0,4.0,1.0,1.0,1.0,2.0,1.0,17.0,542.7,31.923529411764708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,183,I.petrana,YER,2023-03-19,911,1,YER_911.1,64.2,68.4,0.9385964912280701,4391.280000000001,43.912800000000004,L,30.7,15.3,9.8,911,5.0,4.0,1.0,3.0,1.0,4.0,1.0,37.0,1020.0,27.56756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,160,I.petrana,YER,2023-03-19,175,1,YER_175.1,58.4,60.5,0.965289256198347,3533.2,35.332,L,29.3,13.5,10.4,175,4.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,90,I.petrana,YER,2023-03-16,124,1,YER_124.1,64.2,56.8,1.1302816901408452,3646.56,36.465599999999995,L,28.6,14.3,9.3,124,4.0,4.0,0.0,3.0,0.0,3.0,1.0,35.0,1085.9,31.025714285714287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,109,I.petrana,YER,2023-03-16,903,1,YER_903.1,57.2,67.1,0.8524590163934428,3838.12,38.3812,L,27.4,12.0,12,903,4.0,3.0,1.0,3.0,1.0,4.0,1.0,25.0,444.9,17.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,189,I.petrana,YER,2023-03-19,914,1,YER_914.1,61.7,68.7,0.8981077147016012,4238.79,42.3879,L,24.8,12.3,11.1,914,4.0,2.0,2.0,2.0,2.0,4.0,1.0,50.0,1257.7,25.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,10,I.petrana,YER,2023-03-09,97,1,YER_97.1,70.2,66.7,1.0524737631184409,4682.34,46.8234,L,32.4,13.4,8.1,97,4.0,2.0,2.0,2.0,0.0,2.0,1.0,13.0,568.8,43.75384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,126,I.petrana,YER,2023-03-16,33,1,YER_33.1,56.3,61.3,0.9184339314845025,3451.19,34.5119,L,31.4,15.9,11,33,3.0,1.0,2.0,1.0,2.0,3.0,1.0,42.0,1441.1,34.311904761904756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,33,I.petrana,YER,2023-03-16,55,1,YER_55.1,61.2,56.6,1.0812720848056538,3463.92,34.6392,L,27.9,14.1,8.9,55,3.0,2.0,1.0,2.0,1.0,3.0,1.0,50.0,1332.1,26.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,16,I.petrana,YER,2023-03-09,900,1,YER_900.1,74.9,47.0,1.5936170212765959,3520.3,35.203,L,34.8,17.0,10.4,900,3.0,2.0,1.0,2.0,1.0,3.0,1.0,76.0,1952.1,25.685526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,140,I.petrana,YER,2023-03-19,19,1,YER_19.1,58.9,60.3,0.9767827529021559,3551.6699999999996,35.51669999999999,L,27.0,11.8,9.3,19,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,113.0,37.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,96,I.petrana,YER,2023-03-16,78,1,YER_78.1,64.9,54.9,1.1821493624772315,3563.01,35.630100000000006,L,30.0,13.5,10.4,78,3.0,2.0,1.0,2.0,1.0,3.0,1.0,28.0,1169.2,41.75714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,191,I.petrana,YER,2023-03-19,108,1,YER_108.1,53.0,67.5,0.7851851851851852,3577.5,35.775,L,23.5,13.8,6.5,108,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,261,I.petrana,YER,2023-03-22,135,1,YER_135.1,62.4,59.2,1.054054054054054,3694.08,36.9408,L,26.3,15.4,11.2,135,3.0,2.0,1.0,2.0,1.0,3.0,1.0,25.0,507.6,20.304000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,26,I.petrana,YER,2023-03-09,32,1,YER_32.1,66.0,60.3,1.0945273631840797,3979.7999999999997,39.797999999999995,L,33.9,14.0,8.2,32,3.0,3.0,0.0,3.0,0.0,3.0,1.0,79.0,2565.6,32.4759493670886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,242,I.petrana,YER,2023-03-22,118,1,YER_118.1,63.4,63.4,1.0,4019.56,40.1956,L,29.2,12.3,7.8,118,3.0,3.0,0.0,1.0,0.0,1.0,1.0,25.0,1900.6,76.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,180,I.petrana,YER,2023-03-19,238,1,YER_238.1,64.8,62.6,1.035143769968051,4056.48,40.5648,L,26.0,13.2,11.7,238,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,127,I.petrana,YER,2023-03-16,167,1,YER_167.1,69.9,60.7,1.1515650741350907,4242.93,42.429300000000005,L,29.3,13.8,10.5,167,3.0,3.0,0.0,2.0,0.0,2.0,1.0,57.0,1543.4,27.077192982456143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,24,I.petrana,YER,2023-03-09,165,1,YER_165.1,65.5,65.8,0.9954407294832828,4309.9,43.099,L,27.5,14.3,7.8,165,3.0,2.0,1.0,2.0,1.0,3.0,1.0,39.0,1085.2,27.825641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,284,I.petrana,YER,2023-03-28,146,1,YER_146.1,62.9,76.3,0.8243774574049804,4799.2699999999995,47.9927,L,29.7,11.8,7.3,146,3.0,3.0,0.0,3.0,0.0,3.0,1.0,18.0,1250.0,69.44444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,253,I.petrana,YER,2023-03-22,9,1,YER_9.1,69.5,74.9,0.9279038718291054,5205.55,52.0555,L,35.5,18.0,11.6,9,3.0,3.0,0.0,3.0,0.0,3.0,1.0,23.0,1702.7,74.0304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,91,I.petrana,YER,2023-03-16,121,1,YER_121.1,74.0,77.3,0.9573091849935317,5720.2,57.202,L,34.7,11.7,9,121,3.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,256.7,42.78333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,56,I.petrana,YER,2023-03-16,206,1,YER_206.1,54.2,64.3,0.8429237947122863,3485.06,34.8506,L,26.2,10.9,8.6,206,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,227,I.petrana,YER,2023-03-22,188,1,YER_188.1,60.2,61.4,0.980456026058632,3696.28,36.9628,L,33.3,15.8,7.9,188,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,202,I.petrana,YER,2023-03-22,67,1,YER_67.1,61.7,63.8,0.9670846394984327,3936.46,39.364599999999996,L,29.6,15.0,8.6,67,2.0,1.0,1.0,1.0,1.0,2.0,1.0,25.0,962.5,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,108,I.petrana,YER,2023-03-16,192,1,YER_192.1,68.4,58.7,1.1652470187393527,4015.0800000000004,40.150800000000004,L,34.2,13.4,8.2,192,2.0,1.0,1.0,1.0,0.0,1.0,1.0,51.0,1548.5,30.362745098039216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,131,I.petrana,YER,2023-03-19,5,1,YER_5.1,65.1,61.8,1.0533980582524272,4023.1799999999994,40.2318,L,28.8,17.6,8.5,5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,34.0,2084.4,61.30588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,188,I.petrana,YER,2023-03-19,235,1,YER_235.1,58.3,70.8,0.8234463276836158,4127.639999999999,41.2764,L,28.9,15.2,10.8,235,2.0,1.0,1.0,1.0,1.0,2.0,1.0,26.0,612.4,23.553846153846152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,182,I.petrana,YER,2023-03-19,148,1,YER_148.1,56.4,62.8,0.8980891719745223,3541.9199999999996,35.4192,L,30.2,10.5,9.8,148,1.0,1.0,0.0,1.0,0.0,1.0,1.0,38.0,906.5,23.855263157894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,275,I.petrana,YER,2023-03-22,44,1,YER_44.1,59.5,59.7,0.9966499162479061,3552.15,35.5215,L,28.9,14.5,9.9,44,1.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,1738.4,51.129411764705885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,18,I.petrana,YER,2023-03-09,8,1,YER_8.1,65.3,63.5,1.0283464566929132,4146.55,41.46549999999999,L,24.5,15.6,6.5,8,1.0,1.0,0.0,1.0,0.0,1.0,1.0,39.0,1024.5,26.26923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,103,I.petrana,YER,2023-03-16,80,2,YER_80.2,60.7,57.1,1.063047285464098,3465.9700000000003,34.6597,L,28.4,14.9,9.3,80,,,,,,,1.0,49.0,822.1,16.777551020408165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,176,I.petrana,YER,2023-03-19,26,2,YER_26.2,57.0,61.1,0.9328968903436988,3482.7000000000003,34.827000000000005,L,29.0,14.5,9.4,26,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,174,I.petrana,YER,2023-03-19,167,2,YER_167.2,49.8,70.0,0.7114285714285714,3486.0,34.86,L,24.7,10.8,11.5,167,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,86,I.petrana,YER,2023-03-16,237,8,YER_237.8,52.6,66.9,0.7862481315396113,3518.9400000000005,35.1894,L,27.7,13.0,9.2,237,,,,,,,1.0,5.0,208.1,41.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,250,I.petrana,YER,2023-03-22,26,4,YER_26.4,59.8,59.0,1.0135593220338983,3528.2,35.282,L,28.2,14.4,6.9,26,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,123,I.petrana,YER,2023-03-16,193,3,YER_193.3,60.9,58.1,1.0481927710843373,3538.29,35.3829,L,28.2,15.3,8.5,193,,,,,,,1.0,15.0,582.1,38.806666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,54,I.petrana,YER,2023-03-16,918,4,YER_918.4,56.0,63.2,0.8860759493670886,3539.2000000000003,35.391999999999996,L,34.4,16.0,7.7,918,,,,,,,1.0,35.0,1251.6,35.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,187,I.petrana,YER,2023-03-19,143,2,YER_143.2,52.4,67.9,0.7717231222385861,3557.96,35.579600000000006,L,31.0,12.7,10.9,143,,,,,,,1.0,36.0,1200.5,33.34722222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,267,I.petrana,YER,2023-03-22,172,2,YER_172.2,58.1,62.2,0.9340836012861736,3613.82,36.138200000000005,L,28.4,13.5,11.4,172,,,,,,,1.0,22.0,1017.7,46.25909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,78,I.petrana,YER,2023-03-16,128,3,YER_128.3,54.3,66.6,0.8153153153153153,3616.3799999999997,36.163799999999995,L,32.8,12.9,8.8,128,,,,,,,1.0,79.0,2509.9,31.770886075949367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,286,I.petrana,YER,2023-03-28,146,3,YER_146.3,61.2,59.3,1.0320404721753795,3629.16,36.291599999999995,L,27.9,12.3,8.3,146,,,,,,,1.0,13.0,497.4,38.26153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,223,I.petrana,YER,2023-03-22,195,3,YER_195.3,62.3,58.8,1.0595238095238095,3663.24,36.6324,L,30.0,11.8,10.5,195,,,,,,,1.0,44.0,1618.7,36.788636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,155,I.petrana,YER,2023-03-19,40,3,YER_40.3,58.5,62.8,0.9315286624203822,3673.7999999999997,36.73799999999999,L,28.8,13.8,11.2,40,,,,,,,1.0,18.0,423.8,23.544444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,257,I.petrana,YER,2023-03-22,10,4,YER_10.4,59.0,62.3,0.9470304975922954,3675.7,36.757,L,33.0,15.7,12.2,10,,,,,,,1.0,42.0,2205.4,52.50952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,206,I.petrana,YER,2023-03-22,73,3,YER_73.3,58.6,63.2,0.9272151898734177,3703.5200000000004,37.0352,L,27.6,11.9,9.1,73,,,,,,,1.0,21.0,535.1,25.48095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,222,I.petrana,YER,2023-03-22,195,2,YER_195.2,64.6,57.7,1.119584055459272,3727.42,37.2742,L,26.6,13.9,12.3,195,,,,,,,1.0,17.0,825.0,48.529411764705884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,53,I.petrana,YER,2023-03-16,918,3,YER_918.3,61.8,60.6,1.0198019801980198,3745.08,37.4508,L,33.4,12.6,8,918,,,,,,,1.0,50.0,1482.4,29.648000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
